counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/first_language,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/gender,consent_prescreening.block_1/age_years,consent_prescreening.block_1/declare_consent,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,318.3954,321.036,,0,,,0.6198,-1,321.0382,321.5357,321.5359,321.5368,-0.287962935,0.213888889,0,0,0,,0,92,92,292,1,293,MAS,AGR,150,0,dolor,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,321.5396,322.9029,s,0,0.6872,,0.6872,0,322.9068,323.4028,323.403,323.4034,-0.287962935,0.213888889,0,0,0,,0,93,93,296,1,297,MAS,AGR,150,0,hotel,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,323.4084,324.1681,l,1,0.0816,,0.0816,1,324.1699,324.6695,324.6696,324.6699,-0.287962935,0.213888889,0,0,0,,0,94,94,351,1,352,MAS,DIS,150,0,número,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,324.6747,326.4068,l,1,1.0616,,1.0616,1,326.4069,326.9025,326.9027,326.9031,-0.287962935,0.213888889,0,0,0,,0,95,95,87,1,88,FEM,DIS,150,0,lista,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,326.9068,329.552,,0,,,1.0616,-1,329.5558,330.0508,330.0509,330.0512,-0.287962935,0.213888889,0,0,0,,0,96,96,15,1,16,FEM,DIS,150,0,edad,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,330.0548,332.7026,,0,,,1.0616,-1,332.703,333.202,333.2073,333.2107,-0.287962935,0.213888889,0,0,0,,0,97,97,117,1,118,FEM,DIS,150,0,aldea,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,333.2131,335.8521,,0,,,1.0616,-1,335.8523,336.352,336.3523,336.3527,-0.287962935,0.213888889,0,0,0,,0,98,98,0,1,1,FEM,AGR,150,0,casa,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,336.3574,338.8177,l,1,1.7895,,1.7895,1,338.8202,339.3183,339.3184,339.319,-0.287962935,0.213888889,0,0,0,,0,99,99,123,1,124,FEM,DIS,150,0,rueda,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,339.3249,340.0343,l,1,0.0347,,0.0347,1,340.0347,340.5334,340.5334,340.5336,-0.287962935,0.213888889,0,0,0,,0,100,100,59,1,60,FEM,DIS,150,0,cuna,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,340.5364,343.1831,,0,,,0.0347,-1,343.1846,343.6829,343.683,343.6831,-0.287962935,0.213888889,0,0,0,,0,101,101,213,1,214,MAS,DIS,150,0,baño,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,343.6865,346.3328,,0,,,0.0347,-1,346.3329,346.8327,346.8354,346.8375,-0.287962935,0.213888889,0,0,0,,0,102,102,482,1,483,FEM,AGR,150,1,piraña,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,346.8384,349.2004,s,0,1.6858,,1.6858,0,349.2035,349.7006,349.7008,349.7012,-0.287962935,0.213888889,0,0,0,,0,103,103,88,1,89,FEM,AGR,150,0,pista,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,349.7062,352.1052,l,1,1.7219,,1.7219,1,352.1088,352.6001,352.6003,352.6011,-0.287962935,0.213888889,0,0,0,,0,104,104,266,1,267,MAS,AGR,150,0,vago,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,352.6054,355.2559,,0,,,1.7219,-1,355.2584,355.7491,355.7494,355.7498,-0.287962935,0.213888889,0,0,0,,0,105,105,361,1,362,MAS,DIS,150,0,crimen,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,355.7525,357.124,s,0,0.6982,,0.6982,0,357.1263,357.6161,357.6162,357.6167,-0.287962935,0.213888889,0,0,0,,0,106,106,265,1,266,MAS,DIS,150,0,velo,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,357.6192,360.2663,,0,,,0.6982,-1,360.2699,360.7666,360.7669,360.7679,-0.287962935,0.213888889,0,0,0,,0,107,107,337,1,338,MAS,DIS,150,0,grado,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,360.7721,361.7168,l,1,0.2684,,0.2684,1,361.7194,362.2163,362.2207,362.2223,-0.287962935,0.213888889,0,0,0,,0,108,108,115,1,116,FEM,DIS,150,0,letra,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,362.2244,363.1345,s,1,0.2407,,0.2407,1,363.1351,363.6389,363.6391,363.6397,-0.287962935,0.213888889,0,0,0,,0,109,109,480,1,481,FEM,AGR,150,1,urraca,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,363.643,364.3496,l,1,0.0355,,0.0355,1,364.3502,364.8496,364.8498,364.8508,-0.287962935,0.213888889,0,0,0,,0,110,110,118,1,119,FEM,AGR,150,0,caída,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,364.8545,366.154,l,1,0.63,,0.63,1,366.1543,366.6501,366.6506,366.6512,-0.287962935,0.213888889,0,0,0,,0,111,111,307,1,308,MAS,DIS,150,0,brazo,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,366.6552,367.5871,s,1,0.2613,,0.2613,1,367.5875,368.0891,368.0892,368.0901,-0.287962935,0.213888889,0,0,0,,0,112,112,485,1,486,FEM,DIS,150,1,burra,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,368.0937,369.1236,l,1,0.3662,,0.3662,1,369.1239,369.6162,369.6213,369.6236,-0.287962935,0.213888889,0,0,0,,0,113,113,242,1,243,MAS,AGR,150,0,oído,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,369.6259,372.2658,,0,,,0.3662,-1,372.2696,372.766,372.7663,372.7669,-0.287962935,0.213888889,0,0,0,,0,114,114,94,1,95,FEM,AGR,150,0,leche,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,372.7688,374.4661,l,1,1.025,,1.025,1,374.4691,374.9649,374.965,374.9654,-0.287962935,0.213888889,0,0,0,,0,115,115,114,1,115,FEM,AGR,150,0,frase,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,374.9683,377.6152,,0,,,1.025,-1,377.6174,378.1144,378.1149,378.1154,-0.287962935,0.213888889,0,0,0,,0,116,116,72,1,73,FEM,AGR,150,0,madre,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,378.1178,380.7652,,0,,,1.025,-1,380.7659,381.256,381.2562,381.2567,-0.287962935,0.213888889,0,0,0,,0,117,117,56,1,57,FEM,AGR,150,0,pila,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,381.261,383.8992,,0,,,1.025,-1,383.8999,384.4024,384.4025,384.4031,-0.287962935,0.213888889,0,0,0,,0,118,118,278,1,279,MAS,AGR,150,0,chico,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,384.4069,386.6981,l,1,1.6106,,1.6106,1,386.7018,387.1969,387.2,387.2007,-0.287962935,0.213888889,0,0,0,,0,119,119,391,1,392,MAS,DIS,150,0,tesoro,la,6,,,,,
