counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,170.8091,171.9411,s,1,0.4517,,0.4517,1,171.9412,172.4407,172.4426,172.4437,0.521759288,0.1625,0,0,0,,0,52,52,63,1,64,FEM,AGR,150,0,raíz,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,172.4452,173.4903,s,1,0.3645,,0.3645,1,173.4904,173.99,173.9901,173.9902,0.521759288,0.1625,0,0,0,,0,53,53,0,1,1,FEM,DIS,150,0,casa,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,173.9921,175.1066,s,1,0.4343,,0.4343,1,175.1067,175.6064,175.6065,175.6066,0.521759288,0.1625,0,0,0,,0,54,54,171,1,172,FEM,AGR,150,0,gracia,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,175.6082,176.6396,s,1,0.3552,,0.3552,1,176.6398,177.1393,177.1394,177.1397,0.521759288,0.1625,0,0,0,,0,55,55,44,1,45,FEM,DIS,150,0,lata,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,177.142,178.1393,s,1,0.3161,,0.3161,1,178.1393,178.6391,178.6392,178.6394,0.521759288,0.1625,0,0,0,,0,56,56,279,1,280,MAS,AGR,150,0,miedo,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,178.6413,179.7391,s,1,0.4208,,0.4208,1,179.7393,180.2387,180.2388,180.2391,0.521759288,0.1625,0,0,0,,0,57,57,270,1,271,MAS,DIS,150,0,faro,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,180.2414,181.2551,s,1,0.3361,,0.3361,1,181.2553,181.755,181.7574,181.7587,0.521759288,0.1625,0,0,0,,0,58,58,143,1,144,FEM,AGR,150,0,esposa,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,181.76,182.8546,l,1,0.4222,,0.4222,1,182.8548,183.3552,183.3555,183.3558,0.521759288,0.1625,0,0,0,,0,59,59,442,1,443,FEM,DIS,150,1,perdiz,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,183.3579,184.4378,s,1,0.4015,,0.4015,1,184.4378,184.9378,184.9381,184.9383,0.521759288,0.1625,0,0,0,,0,60,60,365,1,366,MAS,AGR,150,0,juicio,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,184.9403,185.9546,s,1,0.3276,,0.3276,1,185.9546,186.4539,186.454,186.4541,0.521759288,0.1625,0,0,0,,0,61,61,16,1,17,FEM,DIS,150,0,caja,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,186.456,187.5041,s,1,0.3669,,0.3669,1,187.5043,188.0036,188.0037,188.0038,0.521759288,0.1625,0,0,0,,0,62,62,188,1,189,FEM,DIS,150,0,parada,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,188.0055,189.0868,s,1,0.401,,0.401,1,189.0869,189.587,189.5881,189.5891,0.521759288,0.1625,0,0,0,,0,63,63,284,1,285,MAS,DIS,150,0,libro,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,189.5909,190.6874,s,1,0.4136,,0.4136,1,190.6877,191.1867,191.1869,191.1871,0.521759288,0.1625,0,0,0,,0,64,64,351,1,352,MAS,AGR,150,0,número,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,191.1887,192.2696,l,1,0.4076,,0.4076,1,192.2698,192.7699,192.77,192.7702,0.521759288,0.1625,0,0,0,,0,65,65,476,1,477,FEM,DIS,150,1,gacela,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,192.7728,193.8028,s,1,0.3524,,0.3524,1,193.803,194.3026,194.3028,194.3031,0.521759288,0.1625,0,0,0,,0,66,66,184,1,185,FEM,DIS,150,0,cuerda,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,194.3068,195.4688,s,1,0.4872,,0.4872,1,195.4688,195.9686,195.9687,195.9689,0.521759288,0.1625,0,0,0,,0,67,67,358,1,359,MAS,DIS,150,0,estado,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,195.9707,196.9516,s,1,0.3066,,0.3066,1,196.9518,197.4518,197.4518,197.452,0.521759288,0.1625,0,0,0,,0,68,68,1,1,2,FEM,AGR,150,0,vida,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,197.454,198.8344,s,1,0.6993,,0.6993,1,198.8346,199.3347,199.3366,199.3378,0.521759288,0.1625,0,0,0,,0,69,69,267,1,268,MAS,AGR,150,0,coco,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,199.3394,200.3843,s,1,0.3669,,0.3669,1,200.3844,200.8841,200.8841,200.8843,0.521759288,0.1625,0,0,0,,0,70,70,258,1,259,MAS,DIS,150,0,mito,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,200.8858,201.8673,s,1,0.3001,,0.3001,1,201.8676,202.3672,202.3672,202.3674,0.521759288,0.1625,0,0,0,,0,71,71,278,1,279,MAS,DIS,150,0,chico,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,202.3696,203.5171,l,1,0.4664,,0.4664,1,203.5173,204.0169,204.0169,204.0171,0.521759288,0.1625,0,0,0,,0,72,72,542,1,543,MAS,DIS,150,1,mirlo,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,204.0187,204.9501,l,1,0.252,,0.252,1,204.9503,205.4497,205.45,205.4502,0.521759288,0.1625,0,0,0,,0,73,73,537,1,538,MAS,AGR,150,1,lince,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,205.4521,206.5002,s,1,0.3703,,0.3703,1,206.5003,206.9995,206.9996,206.9998,0.521759288,0.1625,0,0,0,,0,74,74,215,1,216,MAS,AGR,150,0,tren,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,207.0024,208.0827,l,1,0.4003,,0.4003,1,208.0829,208.5824,208.5848,208.5863,0.521759288,0.1625,0,0,0,,0,75,75,511,1,512,MAS,AGR,150,1,gorila,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,208.5883,209.633,s,1,0.3777,,0.3777,1,209.6332,210.1327,210.1327,210.1329,0.521759288,0.1625,0,0,0,,0,76,76,272,1,273,MAS,DIS,150,0,nudo,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,210.1348,211.232,s,1,0.4198,,0.4198,1,211.2322,211.7321,211.7322,211.7324,0.521759288,0.1625,0,0,0,,0,77,77,280,1,281,MAS,DIS,150,0,coche,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,211.7347,212.9406,l,1,0.5322,,0.5322,1,212.941,213.4314,213.4315,213.4316,0.521759288,0.1625,0,0,0,,0,78,78,462,1,463,FEM,DIS,150,1,ostra,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,213.4333,214.4982,l,1,0.3831,,0.3831,1,214.4983,214.998,214.998,214.9982,0.521759288,0.1625,0,0,0,,0,79,79,515,1,516,MAS,AGR,150,1,ratón,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,215.0011,216.0313,s,1,0.3543,,0.3543,1,216.0314,216.531,216.5327,216.5342,0.521759288,0.1625,0,0,0,,0,80,80,369,1,370,MAS,AGR,150,0,verano,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,216.5356,217.5474,s,1,0.3378,,0.3378,1,217.5476,218.0473,218.0474,218.0474,0.521759288,0.1625,0,0,0,,0,81,81,151,1,152,FEM,AGR,150,0,música,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,218.0494,219.097,l,0,0.3661,,0.3661,0,219.099,219.5881,219.5881,219.5882,0.521759288,0.1625,0,0,0,,0,82,82,119,1,120,FEM,AGR,150,0,tribu,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,219.5895,220.6306,s,1,0.3607,,0.3607,1,220.632,221.1308,221.131,221.1312,0.521759288,0.1625,0,0,0,,0,83,83,112,1,113,FEM,DIS,150,0,ducha,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,221.1333,222.2299,s,1,0.4178,,0.4178,1,222.2301,222.7296,222.7296,222.7298,0.521759288,0.1625,0,0,0,,0,84,84,251,1,252,MAS,AGR,150,0,coro,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,222.7317,223.735,s,1,0.3278,,0.3278,1,223.7351,224.2291,224.2292,224.2294,0.521759288,0.1625,0,0,0,,0,85,85,266,1,267,MAS,DIS,150,0,vago,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,224.2321,225.3457,l,1,0.4282,,0.4282,1,225.3457,225.8457,225.8473,225.8489,0.521759288,0.1625,0,0,0,,0,86,86,488,1,489,MAS,DIS,150,1,mono,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,225.8509,226.8624,s,1,0.3237,,0.3237,1,226.8625,227.3624,227.3624,227.3628,0.521759288,0.1625,0,0,0,,0,87,87,180,1,181,FEM,DIS,150,0,página,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,227.3645,228.4786,l,1,0.4358,,0.4358,1,228.4788,228.9784,228.9785,228.9788,0.521759288,0.1625,0,0,0,,0,88,88,434,1,435,FEM,DIS,150,1,araña,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,228.9805,230.0115,s,1,0.3551,,0.3551,1,230.0117,230.5115,230.5116,230.5118,0.521759288,0.1625,0,0,0,,0,89,89,324,1,325,MAS,DIS,150,0,polvo,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,230.5142,231.5948,s,1,0.4015,,0.4015,1,231.5949,232.0948,232.0949,232.095,0.521759288,0.1625,0,0,0,,0,90,90,147,1,148,FEM,AGR,150,0,sangre,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,232.0976,233.1275,l,1,0.3575,,0.3575,1,233.1276,233.6275,233.6291,233.6305,0.521759288,0.1625,0,0,0,,0,91,91,532,1,533,MAS,DIS,150,1,perro,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,233.6327,234.6936,l,1,0.3854,,0.3854,1,234.6938,235.1937,235.1938,235.1939,0.521759288,0.1625,0,0,0,,0,92,92,526,1,527,MAS,DIS,150,1,león,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,235.195,236.3102,s,1,0.4336,,0.4336,1,236.3104,236.8101,236.8103,236.8105,0.521759288,0.1625,0,0,0,,0,93,93,335,1,336,MAS,AGR,150,0,reino,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,236.8127,238.0928,s,1,0.6028,,0.6028,1,238.0931,238.5934,238.5935,238.5936,0.521759288,0.1625,0,0,0,,0,94,94,241,1,242,MAS,AGR,150,0,pico,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,238.5956,239.7261,s,1,0.45,,0.45,1,239.7262,240.2262,240.2263,240.2266,0.521759288,0.1625,0,0,0,,0,95,95,199,1,200,FEM,AGR,150,0,fianza,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,240.2286,241.3091,l,1,0.4069,,0.4069,1,241.3092,241.8091,241.8091,241.8093,0.521759288,0.1625,0,0,0,,0,96,96,452,1,453,FEM,DIS,150,1,foca,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,241.8116,242.8586,s,1,0.3693,,0.3693,1,242.8587,243.3587,243.3618,243.3631,0.521759288,0.1625,0,0,0,,0,97,97,136,1,137,FEM,DIS,150,0,feria,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,243.3645,244.4251,s,1,0.3852,,0.3852,1,244.4252,244.9249,244.9249,244.9251,0.521759288,0.1625,0,0,0,,0,98,98,388,1,389,MAS,DIS,150,0,rostro,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,244.928,246.0154,s,1,0.4064,,0.4064,1,246.0156,246.508,246.5081,246.5083,0.521759288,0.1625,0,0,0,,0,99,99,108,1,109,FEM,DIS,150,0,regla,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,246.5101,247.5912,s,1,0.4041,,0.4041,1,247.5914,248.0911,248.0914,248.0916,0.521759288,0.1625,0,0,0,,0,100,100,58,1,59,FEM,DIS,150,0,tela,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,248.0932,249.391,l,1,0.6148,,0.6148,1,249.3912,249.8909,249.8909,249.8911,0.521759288,0.1625,0,0,0,,0,101,101,431,1,432,FEM,AGR,150,1,morsa,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,249.893,251.007,l,1,0.4382,,0.4382,1,251.007,251.5067,251.5087,251.5106,0.521759288,0.1625,0,0,0,,0,102,102,422,1,423,FEM,DIS,150,1,mula,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,251.5128,252.5233,s,1,0.3405,,0.3405,1,252.5235,253.0235,253.0236,253.0239,0.521759288,0.1625,0,0,0,,0,103,103,357,1,358,MAS,AGR,150,0,futuro,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,253.0257,254.0229,s,1,0.313,,0.313,1,254.0229,254.523,254.5231,254.5233,0.521759288,0.1625,0,0,0,,0,104,104,337,1,338,MAS,AGR,150,0,grado,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,254.5258,255.5145,s,1,0.3162,,0.3162,1,255.5146,256.0058,256.0059,256.0061,0.521759288,0.1625,0,0,0,,0,105,105,347,1,348,MAS,AGR,150,0,nombre,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,256.0093,257.0229,s,1,0.3516,,0.3516,1,257.023,257.522,257.5221,257.5221,0.521759288,0.1625,0,0,0,,0,106,106,104,1,105,FEM,DIS,150,0,plata,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,257.524,258.5556,s,1,0.3501,,0.3501,1,258.5558,259.0551,259.0551,259.0553,0.521759288,0.1625,0,0,0,,0,107,107,30,1,31,FEM,DIS,150,0,ruta,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,259.0573,260.0717,s,1,0.3366,,0.3366,1,260.0718,260.5719,260.5733,260.575,0.521759288,0.1625,0,0,0,,0,108,108,229,1,230,MAS,AGR,150,0,loco,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,260.5772,261.6046,s,1,0.3543,,0.3543,1,261.6047,262.1048,262.1048,262.1049,0.521759288,0.1625,0,0,0,,0,109,109,115,1,116,FEM,AGR,150,0,letra,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,262.107,263.2377,l,1,0.4596,,0.4596,1,263.2378,263.7376,263.7376,263.7378,0.521759288,0.1625,0,0,0,,0,110,110,481,1,482,FEM,AGR,150,1,avispa,la,6,,,,,
