counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_touch.clicked_name,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,641.856,642.9057,s,1,0.3886,,0.3886,1,642.906,643.4049,643.405,643.4055,-0.10546875,-0.391927083,0,0,0,,0,334,334,213,1,214,MAS,DIS,150,0,baño,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,643.4086,644.4244,s,1,0.3368,,0.3368,1,644.4249,644.9214,644.9217,644.922,-0.10546875,-0.391927083,0,0,0,,0,335,335,411,1,412,MAS,DIS,150,0,tanque,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,644.9255,645.9972,s,1,0.4024,,0.4024,1,645.9974,646.498,646.5028,646.505,-0.10546875,-0.391927083,0,0,0,,0,336,336,361,1,362,MAS,DIS,150,0,crimen,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,646.5075,647.7325,s,1,0.553,,0.553,1,647.7328,648.2337,648.2339,648.2342,-0.10546875,-0.391927083,0,0,0,,0,337,337,257,1,258,MAS,DIS,150,0,baúl,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,648.2409,649.2821,s,1,0.3697,,0.3697,1,649.2823,649.7824,649.7826,649.7829,-0.10546875,-0.391927083,0,0,0,,0,338,338,60,1,61,FEM,AGR,150,0,leña,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,649.7862,650.8826,s,1,0.4195,,0.4195,1,650.8829,651.3836,651.3838,651.384,-0.10546875,-0.391927083,0,0,0,,0,339,339,38,1,39,FEM,AGR,150,0,cima,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,651.3879,652.4382,l,1,0.3778,,0.3778,1,652.4383,652.9322,652.9325,652.9326,-0.10546875,-0.391927083,0,0,0,,0,340,340,487,1,488,MAS,DIS,150,1,gato,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,652.9368,653.9695,s,1,0.3539,,0.3539,1,653.9698,654.4675,654.4711,654.4737,-0.10546875,-0.391927083,0,0,0,,0,341,341,166,1,167,FEM,AGR,150,0,lengua,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,654.4774,655.5484,s,1,0.403,,0.403,1,655.5485,656.0481,656.0482,656.0485,-0.10546875,-0.391927083,0,0,0,,0,342,342,346,1,347,MAS,AGR,150,0,dinero,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,656.0539,657.0836,s,1,0.3542,,0.3542,1,657.0838,657.5825,657.5831,657.5835,-0.10546875,-0.391927083,0,0,0,,0,343,343,360,1,361,MAS,AGR,150,0,montón,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,657.587,658.6828,l,1,0.4202,,0.4202,1,658.6831,659.1828,659.183,659.1837,-0.10546875,-0.391927083,0,0,0,,0,344,344,432,1,433,FEM,AGR,150,1,oveja,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,659.1872,660.2394,s,1,0.381,,0.381,1,660.2396,660.7326,660.7328,660.7331,-0.10546875,-0.391927083,0,0,0,,0,345,345,172,1,173,FEM,AGR,150,0,camisa,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,660.7378,661.7876,l,1,0.3778,,0.3778,1,661.7877,662.2842,662.2844,662.2847,-0.10546875,-0.391927083,0,0,0,,0,346,346,464,1,465,FEM,AGR,150,1,cabra,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,662.2878,663.3715,s,1,0.4088,,0.4088,1,663.3717,663.866,663.8702,663.8724,-0.10546875,-0.391927083,0,0,0,,0,347,347,168,1,169,FEM,AGR,150,0,fuente,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,663.8748,664.8546,s,1,0.2989,,0.2989,1,664.8547,665.3493,665.3496,665.3499,-0.10546875,-0.391927083,0,0,0,,0,348,348,243,1,244,MAS,DIS,150,0,tubo,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,665.3538,666.4518,s,1,0.421,,0.421,1,666.452,666.9537,666.9538,666.9541,-0.10546875,-0.391927083,0,0,0,,0,349,349,185,1,186,FEM,DIS,150,0,hierba,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,666.958,667.9366,s,1,0.3052,,0.3052,1,667.9368,668.4338,668.4339,668.4341,-0.10546875,-0.391927083,0,0,0,,0,350,350,322,1,323,MAS,AGR,150,0,techo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,668.4371,669.5229,s,1,0.4127,,0.4127,1,669.5231,670.0163,670.0165,670.0173,-0.10546875,-0.391927083,0,0,0,,0,351,351,246,1,247,MAS,AGR,150,0,maíz,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,670.0208,671.1511,l,1,0.4537,,0.4537,1,671.1513,671.6495,671.6496,671.6499,-0.10546875,-0.391927083,0,0,0,,0,352,352,532,1,533,MAS,AGR,150,1,perro,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,671.6544,672.7022,l,1,0.3697,,0.3697,1,672.7026,673.2004,673.2039,673.2062,-0.10546875,-0.391927083,0,0,0,,0,353,353,420,1,421,FEM,AGR,150,1,rata,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,673.2094,674.2618,l,1,0.3693,,0.3693,1,674.2619,674.7515,674.7519,674.7527,-0.10546875,-0.391927083,0,0,0,,0,354,354,468,1,469,FEM,AGR,150,1,yegua,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,674.7561,675.7411,l,1,0.3184,,0.3184,1,675.7412,676.2332,676.2333,676.2339,-0.10546875,-0.391927083,0,0,0,,0,355,355,466,1,467,FEM,AGR,150,1,morsa,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,676.2375,677.2062,l,1,0.2973,,0.2973,1,677.2065,677.6984,677.6985,677.6988,-0.10546875,-0.391927083,0,0,0,,0,356,356,527,1,528,MAS,DIS,150,1,pato,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,677.7036,678.6818,l,0,0.3039,,0.3039,0,678.686,679.1818,679.182,679.1825,-0.10546875,-0.391927083,0,0,0,,0,357,357,112,1,113,FEM,AGR,150,0,ducha,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,679.1878,680.3347,s,1,0.4615,,0.4615,1,680.3367,680.8319,680.8374,680.8398,-0.10546875,-0.391927083,0,0,0,,0,358,358,30,1,31,FEM,AGR,150,0,ruta,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,680.8426,682.1527,s,1,0.6372,,0.6372,1,682.1529,682.65,682.6501,682.6504,-0.10546875,-0.391927083,0,0,0,,0,359,359,228,1,229,MAS,AGR,150,0,olor,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,682.654,683.7014,s,1,0.3687,,0.3687,1,683.7017,684.1996,684.2002,684.2005,-0.10546875,-0.391927083,0,0,0,,0,360,360,91,1,92,FEM,DIS,150,0,pared,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,684.2051,685.2893,s,1,0.4125,,0.4125,1,685.2898,685.7838,685.784,685.7843,-0.10546875,-0.391927083,0,0,0,,0,361,361,414,1,415,MAS,AGR,150,0,límite,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,685.7876,686.8681,s,1,0.4038,,0.4038,1,686.8685,687.3681,687.3682,687.3684,-0.10546875,-0.391927083,0,0,0,,0,362,362,14,1,15,FEM,AGR,150,0,mesa,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,687.3719,688.5339,l,1,0.4861,,0.4861,1,688.5345,689.0322,689.0323,689.033,-0.10546875,-0.391927083,0,0,0,,0,363,363,524,1,525,MAS,AGR,150,1,lobo,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,689.0378,690.1533,s,1,0.4382,,0.4382,1,690.1534,690.6505,690.6551,690.6579,-0.10546875,-0.391927083,0,0,0,,0,364,364,412,1,413,MAS,AGR,150,0,cuadro,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,690.6605,691.6902,s,1,0.3634,,0.3634,1,691.6904,692.1836,692.1838,692.1841,-0.10546875,-0.391927083,0,0,0,,0,365,365,35,1,36,FEM,DIS,150,0,flor,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,692.1892,693.1672,s,1,0.3021,,0.3021,1,693.1675,693.6677,693.6679,693.6681,-0.10546875,-0.391927083,0,0,0,,0,366,366,80,1,81,FEM,AGR,150,0,mitad,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,693.6718,694.6594,s,1,0.3141,,0.3141,1,694.6597,695.1579,695.158,695.1583,-0.10546875,-0.391927083,0,0,0,,0,367,367,328,1,329,MAS,AGR,150,0,primo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,695.1611,696.1919,s,1,0.3512,,0.3512,1,696.1923,696.6902,696.6903,696.6906,-0.10546875,-0.391927083,0,0,0,,0,368,368,202,1,203,FEM,AGR,150,0,niebla,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,696.6945,697.7089,s,1,0.3396,,0.3396,1,697.7095,698.2086,698.2122,698.2154,-0.10546875,-0.391927083,0,0,0,,0,369,369,407,1,408,MAS,DIS,150,0,veneno,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,698.2191,699.1758,s,1,0.2856,,0.2856,1,699.1761,699.6734,699.6735,699.674,-0.10546875,-0.391927083,0,0,0,,0,370,370,203,1,204,FEM,DIS,150,0,toalla,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,699.6778,700.6775,s,1,0.3255,,0.3255,1,700.6777,701.1736,701.1737,713.793,-0.084635417,-0.403645833,1,0,0,,0,371,371,386,1,387,MAS,AGR,150,0,empleo,el,6,break_done_button,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,713.7966,714.8608,s,1,0.3913,,0.3913,1,714.8609,715.3579,715.358,715.3583,-0.084635417,-0.403645833,0,0,0,,0,372,372,63,1,64,FEM,DIS,150,0,raíz,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,715.3616,716.3938,s,0,0.3515,,0.3515,0,716.396,716.8868,716.887,716.8874,-0.084635417,-0.403645833,0,0,0,,0,373,373,447,1,448,FEM,DIS,150,1,piraña,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,716.8915,717.8597,s,1,0.3011,,0.3011,1,717.8633,718.3496,718.3498,718.3502,-0.084635417,-0.403645833,0,0,0,,0,374,374,47,1,48,FEM,DIS,150,0,fase,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,718.3549,719.4666,l,1,0.4381,,0.4381,1,719.4668,719.9664,719.9713,719.9739,-0.084635417,-0.403645833,0,0,0,,0,375,375,541,1,542,MAS,DIS,150,1,gecko,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,719.9762,721.1251,s,1,0.4837,,0.4837,1,721.1254,721.6255,721.6257,721.6262,-0.084635417,-0.403645833,0,0,0,,0,376,376,341,1,342,MAS,DIS,150,0,botón,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,721.6299,722.8444,s,1,0.5366,,0.5366,1,722.8447,723.3345,723.3346,723.3353,-0.084635417,-0.403645833,0,0,0,,0,377,377,132,1,133,FEM,AGR,150,0,pluma,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,723.3392,724.3437,s,1,0.3322,,0.3322,1,724.3438,724.8414,724.8415,724.8419,-0.084635417,-0.403645833,0,0,0,,0,378,378,388,1,389,MAS,AGR,150,0,rostro,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,724.8456,726.0098,s,1,0.4841,,0.4841,1,726.0101,726.5077,726.5078,726.5082,-0.084635417,-0.403645833,0,0,0,,0,379,379,64,1,65,FEM,AGR,150,0,pipa,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,726.5124,727.5602,s,1,0.3695,,0.3695,1,727.5605,728.0576,728.0616,728.0642,-0.084635417,-0.403645833,0,0,0,,0,380,380,179,1,180,FEM,DIS,150,0,sombra,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,728.0688,729.2191,l,1,0.4861,,0.4861,1,729.2194,729.7076,729.7077,729.7082,-0.084635417,-0.403645833,0,0,0,,0,381,381,477,1,478,FEM,DIS,150,1,perdiz,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,729.7122,730.8057,s,1,0.4255,,0.4255,1,730.8059,731.3013,731.3016,731.3019,-0.084635417,-0.403645833,0,0,0,,0,382,382,284,1,285,MAS,AGR,150,0,libro,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,731.3057,732.2754,s,1,0.2975,,0.2975,1,732.2755,732.7688,732.7689,732.7692,-0.084635417,-0.403645833,0,0,0,,0,383,383,29,1,30,FEM,DIS,150,0,moda,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,732.7727,733.9737,l,1,0.5299,,0.5299,1,733.9739,734.469,734.4692,734.4694,-0.084635417,-0.403645833,0,0,0,,0,384,384,549,1,550,MAS,DIS,150,1,chacal,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,734.4726,735.7022,l,1,0.5541,,0.5541,1,735.7025,736.2027,736.2029,736.2032,-0.084635417,-0.403645833,0,0,0,,0,385,385,456,1,457,FEM,AGR,150,1,vaca,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,736.206,737.2567,s,1,0.3794,,0.3794,1,737.257,737.7521,737.7558,737.7583,-0.084635417,-0.403645833,0,0,0,,0,386,386,395,1,396,MAS,DIS,150,0,premio,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,737.761,738.8077,s,1,0.3797,,0.3797,1,738.8079,739.3026,739.3027,739.3032,-0.084635417,-0.403645833,0,0,0,,0,387,387,331,1,332,MAS,DIS,150,0,ritmo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,739.3072,740.3556,s,1,0.3704,,0.3704,1,740.3557,740.8509,740.851,740.8515,-0.084635417,-0.403645833,0,0,0,,0,388,388,73,1,74,FEM,DIS,150,0,chica,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,740.856,742.0015,s,1,0.471,,0.471,1,742.0024,742.5035,742.5036,742.5039,-0.084635417,-0.403645833,0,0,0,,0,389,389,355,1,356,MAS,DIS,150,0,cuarto,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,742.5074,743.702,s,1,0.5204,,0.5204,1,743.7022,744.2007,744.2008,744.2015,-0.084635417,-0.403645833,0,0,0,,0,390,390,5,1,6,FEM,DIS,150,0,mamá,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,744.2061,745.2082,s,1,0.33,,0.33,1,745.2083,745.7021,745.7066,745.7094,-0.084635417,-0.403645833,0,0,0,,0,391,391,397,1,398,MAS,DIS,150,0,cheque,la,6,,,
