counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,instr_done_touch.clicked_name,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,309.2329,310.365,s,1,0.4499,,0.4499,1,310.366,310.8555,,310.8558,310.856,-0.111754964,-0.398321601,0,0,0,,0,50,50,40,1,41,FEM,DIS,150,0,cruz,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,310.8579,312.2482,s,1,0.724,,0.724,1,312.2483,312.747,,312.7471,312.7473,-0.111754964,-0.398321601,0,0,0,,0,51,51,44,1,45,FEM,DIS,150,0,lata,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,312.7495,313.8786,s,0,0.4492,,0.4492,0,313.8794,314.3794,,314.3806,314.382,-0.111754964,-0.398321601,0,0,0,,0,52,52,524,1,525,MAS,DIS,150,1,lobo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,314.383,315.6717,l,1,0.6035,,0.6035,1,315.6727,316.1769,,316.177,316.177,-0.111754964,-0.398321601,0,0,0,,0,53,53,470,1,471,FEM,DIS,150,1,abeja,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,316.1779,317.2435,s,1,0.4045,,0.4045,1,317.2437,317.7445,,317.7445,317.7446,-0.111754964,-0.398321601,0,0,0,,0,54,54,102,1,103,FEM,DIS,150,0,nieve,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,317.7464,318.8255,s,1,0.3995,,0.3995,1,318.8255,319.309,,319.3091,319.3092,-0.111754964,-0.398321601,0,0,0,,0,55,55,147,1,148,FEM,AGR,150,0,sangre,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,319.3105,320.412,s,1,0.424,,0.424,1,320.412,320.9061,,320.9062,320.9063,-0.111754964,-0.398321601,0,0,0,,0,56,56,339,1,340,MAS,AGR,150,0,patio,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,320.9076,321.9915,l,1,0.4185,,0.4185,1,321.9915,322.4906,,322.4907,322.4909,-0.111754964,-0.398321601,0,0,0,,0,57,57,532,1,533,MAS,DIS,150,1,perro,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,322.4923,323.5889,s,1,0.4174,,0.4174,1,323.589,324.0927,,324.0948,324.0963,-0.111754964,-0.398321601,0,0,0,,0,58,58,345,1,346,MAS,AGR,150,0,hombre,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,324.0974,325.2719,s,0,0.506,,0.506,0,325.2729,325.7753,,325.7754,325.7756,-0.111754964,-0.398321601,0,0,0,,0,59,59,476,1,477,FEM,DIS,150,1,gacela,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,325.7771,327.1538,s,0,0.7051,,0.7051,0,327.1539,327.6531,,327.6533,327.6534,-0.111754964,-0.398321601,0,0,0,,0,60,60,473,1,474,FEM,AGR,150,1,liebre,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,327.6552,329.0173,s,1,0.6986,,0.6986,1,329.0193,329.5192,,329.5194,329.5195,-0.111754964,-0.398321601,0,0,0,,0,61,61,171,1,172,FEM,AGR,150,0,gracia,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,329.5219,330.668,s,1,0.464,,0.464,1,330.6681,331.1573,,331.1574,331.1576,-0.111754964,-0.398321601,0,0,0,,0,62,62,272,1,273,MAS,DIS,150,0,nudo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,331.1589,332.2342,l,1,0.3879,,0.3879,1,332.2343,332.7339,,332.7352,332.7364,-0.111754964,-0.398321601,0,0,0,,0,63,63,425,1,426,FEM,AGR,150,1,pulga,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,332.7375,333.839,s,1,0.4393,,0.4393,1,333.8391,334.3321,,334.3323,334.3323,-0.111754964,-0.398321601,0,0,0,,0,64,64,4,1,5,FEM,DIS,150,0,idea,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,334.3338,335.501,s,1,0.4843,,0.4843,1,335.5011,335.9983,,335.9984,335.9986,-0.111754964,-0.398321601,0,0,0,,0,65,65,17,1,18,FEM,AGR,150,0,boda,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,336.001,337.0643,s,1,0.3927,,0.3927,1,337.0644,337.5563,,337.5564,337.5565,-0.111754964,-0.398321601,0,0,0,,0,66,66,222,1,223,MAS,DIS,150,0,taxi,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,337.5577,338.7302,l,1,0.498,,0.498,1,338.7302,339.2449,,339.245,339.245,-0.111754964,-0.398321601,0,0,0,,0,67,67,417,1,418,FEM,AGR,150,1,foca,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,339.2458,340.3289,s,1,0.4154,,0.4154,1,340.3292,340.8285,,340.8288,340.829,-0.111754964,-0.398321601,0,0,0,,0,68,68,80,1,81,FEM,DIS,150,0,mitad,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,340.8316,341.9771,s,1,0.4635,,0.4635,1,341.9772,342.4658,,342.4674,342.4686,-0.111754964,-0.398321601,0,0,0,,0,69,69,285,1,286,MAS,AGR,150,0,punto,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,342.4698,343.6377,s,1,0.5016,,0.5016,1,343.6378,344.1349,,344.1352,344.1355,-0.111754964,-0.398321601,0,0,0,,0,70,70,243,1,244,MAS,AGR,150,0,tubo,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,344.1367,345.2454,s,1,0.4357,,0.4357,1,345.2455,345.7241,,345.7241,345.7242,-0.111754964,-0.398321601,0,0,0,,0,71,71,274,1,275,MAS,DIS,150,0,padre,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,345.7247,346.9026,s,1,0.3979,,0.3979,1,346.9027,347.3906,,347.3907,347.3908,-0.111754964,-0.398321601,0,0,0,,0,72,72,121,1,122,FEM,AGR,150,0,barra,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,347.3922,348.4455,s,1,0.373,,0.373,1,348.4456,348.9388,,348.9389,348.939,-0.111754964,-0.398321601,0,0,0,,0,73,73,72,1,73,FEM,DIS,150,0,madre,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,348.9401,349.9927,s,1,0.3735,,0.3735,1,349.9929,350.4878,,350.488,350.4881,-0.111754964,-0.398321601,0,0,0,,0,74,74,314,1,315,MAS,DIS,150,0,norte,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,350.4896,351.7043,l,1,0.5453,,0.5453,1,351.7044,352.2053,,352.2069,352.2086,-0.111754964,-0.398321601,0,0,0,,0,75,75,531,1,532,MAS,AGR,150,1,atún,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,352.2098,353.253,l,1,0.371,,0.371,1,353.2531,353.7533,,353.7534,353.7536,-0.111754964,-0.398321601,0,0,0,,0,76,76,521,1,522,MAS,AGR,150,1,ganso,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,353.7549,354.8289,s,1,0.4122,,0.4122,1,354.8291,355.3188,,355.3189,355.3189,-0.111754964,-0.398321601,0,0,0,,0,77,77,226,1,227,MAS,DIS,150,0,hijo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,355.3204,356.2848,s,1,0.3009,,0.3009,1,356.2849,356.7476,,356.7477,356.748,-0.111754964,-0.398321601,0,0,0,,0,78,78,137,1,138,FEM,AGR,150,0,lucha,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,356.7496,357.9497,s,1,0.4597,,0.4597,1,357.9504,358.449,,358.4492,358.4493,-0.111754964,-0.398321601,0,0,0,,0,79,79,337,1,338,MAS,AGR,150,0,grado,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,358.4504,359.8516,s,1,0.7299,,0.7299,1,359.8518,360.3502,,360.3516,360.3529,-0.111754964,-0.398321601,0,0,0,,0,80,80,93,1,94,FEM,AGR,150,0,silla,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,360.3539,361.5314,l,1,0.4916,,0.4916,1,361.5315,362.031,,362.0311,362.0313,-0.111754964,-0.398321601,0,0,0,,0,81,81,462,1,463,FEM,DIS,150,1,ostra,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,362.033,363.1301,s,1,0.4257,,0.4257,1,363.1302,363.6306,,363.6308,363.6309,-0.111754964,-0.398321601,0,0,0,,0,82,82,73,1,74,FEM,AGR,150,0,chica,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,363.6324,364.8119,s,1,0.5182,,0.5182,1,364.8119,365.3154,,365.3156,365.3158,-0.111754964,-0.398321601,0,0,0,,0,83,83,45,1,46,FEM,AGR,150,0,capa,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,365.3171,366.527,s,1,0.5387,,0.5387,1,366.5272,367.0284,,367.0284,367.0287,-0.111754964,-0.398321601,0,0,0,,0,84,84,189,1,190,FEM,AGR,150,0,moneda,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,367.0305,368.1359,l,1,0.4188,,0.4188,1,368.1359,368.63,,368.6301,368.6302,-0.111754964,-0.398321601,0,0,0,,0,85,85,428,1,429,FEM,DIS,150,1,cobra,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,368.6312,369.7306,s,1,0.3673,,0.3673,1,369.7307,370.2266,,370.2278,370.2291,-0.111754964,-0.398321601,0,0,0,,0,86,86,5,1,6,FEM,AGR,150,0,mamá,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,370.2303,371.3237,s,1,0.4213,,0.4213,1,371.3237,371.8109,,371.811,371.8111,-0.111754964,-0.398321601,0,0,0,,0,87,87,195,1,196,FEM,AGR,150,0,rutina,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,371.8122,372.8793,s,0,0.3929,,0.3929,0,372.8808,373.3726,,373.3727,373.3728,-0.111754964,-0.398321601,0,0,0,,0,88,88,492,1,493,MAS,DIS,150,1,pato,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,373.3748,374.4889,l,1,0.4365,,0.4365,1,374.49,374.9888,,374.9889,374.9891,-0.111754964,-0.398321601,0,0,0,,0,89,89,421,1,422,FEM,AGR,150,1,vaca,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,374.9912,377.6297,,0,,,0.4365,-1,377.6307,378.1285,,378.1287,378.1288,-0.111754964,-0.398321601,0,0,0,,0,90,90,471,1,472,FEM,AGR,150,1,mosca,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,378.1302,379.2688,s,1,0.4694,,0.4694,1,379.2698,379.7725,,379.7737,379.7748,-0.111754964,-0.398321601,0,0,0,,0,91,91,26,1,27,FEM,DIS,150,0,bala,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,379.7761,380.7523,s,1,0.3047,,0.3047,1,380.7525,381.2513,,381.2513,381.2514,-0.111754964,-0.398321601,0,0,0,,0,92,92,252,1,253,MAS,DIS,150,0,test,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,381.253,382.2342,s,1,0.3133,,0.3133,1,382.2342,382.7391,,382.7391,382.7393,-0.111754964,-0.398321601,0,0,0,,0,93,93,280,1,281,MAS,DIS,150,0,coche,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,382.7411,383.7928,l,0,0.3735,,0.3735,0,383.7941,384.2832,,384.2832,384.2834,-0.111754964,-0.398321601,0,0,0,,0,94,94,127,1,128,FEM,AGR,150,0,oreja,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,384.285,385.6486,l,0,0.6225,,0.6225,0,385.6486,386.1543,,386.1543,386.1547,-0.111754964,-0.398321601,0,0,0,,0,95,95,126,1,127,FEM,DIS,150,0,viuda,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,386.1557,387.2713,l,1,0.3716,,0.3716,1,387.2732,387.7652,,387.7654,387.7655,-0.111754964,-0.398321601,0,0,0,,0,96,96,552,1,553,MAS,DIS,150,1,koala,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,387.7674,388.7971,s,1,0.3676,,0.3676,1,388.7972,389.2999,,389.3013,389.303,-0.111754964,-0.398321601,0,0,0,,0,97,97,18,1,19,FEM,DIS,150,0,sala,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,389.3041,390.3657,s,1,0.4012,,0.4012,1,390.3658,390.8692,,390.8694,390.8695,-0.111754964,-0.398321601,0,0,0,,0,98,98,279,1,280,MAS,AGR,150,0,miedo,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,390.8707,392.1454,s,1,0.6004,,0.6004,1,392.1458,392.6438,,392.6438,392.644,-0.111754964,-0.398321601,0,0,0,,0,99,99,63,1,64,FEM,AGR,150,0,raíz,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,392.6456,393.7428,l,0,0.421,,0.421,0,393.7437,394.2464,,394.2465,394.2467,-0.111754964,-0.398321601,0,0,0,,0,100,100,265,1,266,MAS,AGR,150,0,velo,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,394.248,395.3243,s,1,0.4016,,0.4016,1,395.3255,395.8262,,395.8263,395.8263,-0.111754964,-0.398321601,0,0,0,,0,101,101,198,1,199,FEM,DIS,150,0,jugada,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,395.8275,397.094,s,1,0.593,,0.593,1,397.0941,397.6122,,397.6131,397.6143,-0.111754964,-0.398321601,0,0,0,,0,102,102,238,1,239,MAS,DIS,150,0,pozo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,397.6153,398.6724,s,1,0.383,,0.383,1,398.6726,399.1723,,399.1723,399.1724,-0.111754964,-0.398321601,0,0,0,,0,103,103,271,1,272,MAS,AGR,150,0,amor,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,399.1733,400.3547,l,0,0.506,,0.506,0,400.3555,400.8575,,400.8576,400.8578,-0.111754964,-0.398321601,0,0,0,,0,104,104,207,1,208,FEM,AGR,150,0,lupa,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,400.859,401.6238,s,1,0.0874,,0.0874,1,401.6245,402.1212,,402.1212,402.1214,-0.111754964,-0.398321601,0,0,0,,0,105,105,200,1,201,FEM,DIS,150,0,huella,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,402.1231,403.1559,s,0,0.3581,,0.3581,0,403.1567,403.6517,,403.6518,403.6519,-0.111754964,-0.398321601,0,0,0,,0,106,106,477,1,478,FEM,AGR,150,1,perdiz,la,6,,,,,
