counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,839.4454,840.4115,s,1,0.2959,1,840.4116,840.9117,0.2959,,840.9117,840.9117,0.248148148,0.063888889,0,0,0,,0,335,335,320,1,321,MAS,AGR,150,0,dueño,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,840.9122,841.845,s,0,0.2551,0,841.8453,842.345,0.2551,,842.3454,842.3457,0.248148148,0.063888889,0,0,0,,0,336,336,473,1,474,FEM,DIS,150,1,liebre,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,842.3461,843.3615,s,1,0.3358,1,843.3618,843.8616,0.3358,,843.8617,843.8617,0.248148148,0.063888889,0,0,0,,0,337,337,162,1,163,FEM,AGR,150,0,prensa,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,843.8621,844.8283,s,1,0.2949,1,844.8284,845.3283,0.2949,,845.3283,845.3284,0.248148148,0.063888889,0,0,0,,0,338,338,289,1,290,MAS,DIS,150,0,sueño,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,845.3289,846.4116,l,1,0.4014,1,846.4117,846.9115,0.4014,,846.9116,846.9116,0.248148148,0.063888889,0,0,0,,0,339,339,501,1,502,MAS,DIS,150,1,tigre,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,846.9121,848.0451,s,1,0.4501,1,848.0451,848.545,0.4501,,848.5451,848.5451,0.248148148,0.063888889,0,0,0,,0,340,340,77,1,78,FEM,DIS,150,0,amiga,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,848.5457,849.5783,s,1,0.3617,1,849.5783,850.0782,0.3617,,850.0787,850.079,0.248148148,0.063888889,0,0,0,,0,341,341,349,1,350,MAS,DIS,150,0,equipo,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,850.0793,851.195,s,1,0.4365,1,851.195,851.695,0.4365,,851.6951,851.6951,0.248148148,0.063888889,0,0,0,,0,342,342,155,1,156,FEM,DIS,150,0,locura,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,851.6955,852.7283,s,1,0.3507,1,852.7283,853.2283,0.3507,,853.2283,853.2283,0.248148148,0.063888889,0,0,0,,0,343,343,101,1,102,FEM,DIS,150,0,tarea,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,853.2287,854.4616,l,1,0.5571,1,854.4617,854.9616,0.5571,,854.9616,854.9616,0.248148148,0.063888889,0,0,0,,0,344,344,550,1,551,MAS,AGR,150,1,ratón,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,854.9621,856.0451,s,1,0.4002,1,856.0451,856.545,0.4002,,856.5451,856.5451,0.248148148,0.063888889,0,0,0,,0,345,345,66,1,67,FEM,AGR,150,0,bota,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,856.5454,857.5784,s,1,0.3507,1,857.5784,858.0784,0.3507,,858.0785,858.0785,0.248148148,0.063888889,0,0,0,,0,346,346,375,1,376,MAS,DIS,150,0,código,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,858.0789,859.0618,s,0,0.3127,0,859.0621,859.5617,0.3127,,859.5621,859.5625,0.248148148,0.063888889,0,0,0,,0,347,347,504,1,505,MAS,AGR,150,1,cisne,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,859.5628,860.6784,s,1,0.4439,1,860.6786,861.1785,0.4439,,861.1785,861.1785,0.248148148,0.063888889,0,0,0,,0,348,348,45,1,46,FEM,DIS,150,0,capa,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,861.179,862.2284,l,1,0.3602,1,862.2285,862.7284,0.3602,,862.7285,862.7285,0.248148148,0.063888889,0,0,0,,0,349,349,498,1,499,MAS,AGR,150,1,cerdo,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,862.7289,864.0117,s,1,0.6071,1,864.0117,864.5118,0.6071,,864.5118,864.5119,0.248148148,0.063888889,0,0,0,,0,350,350,36,1,37,FEM,AGR,150,0,caza,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,864.5123,865.545,s,1,0.3626,1,865.5451,866.0451,0.3626,,866.0451,866.0452,0.248148148,0.063888889,0,0,0,,0,351,351,230,1,231,MAS,AGR,150,0,lago,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,866.0456,867.1117,s,1,0.3945,1,867.1117,867.6119,0.3945,,867.6119,867.6119,0.248148148,0.063888889,0,0,0,,0,352,352,47,1,48,FEM,DIS,150,0,fase,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,867.6124,868.5952,s,1,0.312,1,868.5953,869.0951,0.312,,869.0956,869.0959,0.248148148,0.063888889,0,0,0,,0,353,353,330,1,331,MAS,AGR,150,0,motor,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,869.0962,870.0786,s,1,0.3002,1,870.0786,870.5784,0.3002,,870.5785,870.5785,0.248148148,0.063888889,0,0,0,,0,354,354,0,1,1,FEM,AGR,150,0,casa,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,870.5789,871.6452,l,1,0.3847,1,871.6453,872.1451,0.3847,,872.1451,872.1452,0.248148148,0.063888889,0,0,0,,0,355,355,484,1,485,FEM,AGR,150,1,víbora,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,872.1456,873.2452,s,1,0.4257,1,873.2452,873.7451,0.4257,,873.7451,873.7452,0.248148148,0.063888889,0,0,0,,0,356,356,173,1,174,FEM,DIS,150,0,lluvia,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,873.7456,874.9117,s,1,0.4965,1,874.9117,875.4119,0.4965,,875.4119,875.4119,0.248148148,0.063888889,0,0,0,,0,357,357,121,1,122,FEM,DIS,150,0,barra,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,875.4124,876.5785,s,1,0.4916,1,876.5785,877.0786,0.4916,,877.0791,877.0794,0.248148148,0.063888889,0,0,0,,0,358,358,298,1,299,MAS,AGR,150,0,novio,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,877.0798,878.2118,l,1,0.4632,1,878.2119,878.7118,0.4632,,878.7118,878.7118,0.248148148,0.063888889,0,0,0,,0,359,359,418,1,419,FEM,AGR,150,1,rana,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,878.7123,879.6952,s,1,0.3057,1,879.6953,880.1951,0.3057,,880.1952,880.1952,0.248148148,0.063888889,0,0,0,,0,360,360,362,1,363,MAS,AGR,150,0,pasado,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,880.1956,881.2953,s,1,0.4169,1,881.2953,881.7953,0.4169,,881.7953,881.7954,0.248148148,0.063888889,0,0,0,,0,361,361,360,1,361,MAS,AGR,150,0,montón,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,881.7958,882.9452,s,1,0.4693,1,882.9452,883.4452,0.4693,,883.4452,883.4453,0.248148148,0.063888889,0,0,0,,0,362,362,280,1,281,MAS,AGR,150,0,coche,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,883.4457,884.9785,l,1,0.8505,1,884.9785,885.4786,0.8505,,885.4786,885.4787,0.248148148,0.063888889,0,0,0,,0,363,363,462,1,463,FEM,AGR,150,1,ostra,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,885.4791,886.6954,s,1,0.5379,1,886.6954,887.1952,0.5379,,887.1957,887.1962,0.248148148,0.063888889,0,0,0,,0,364,364,341,1,342,MAS,DIS,150,0,botón,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,887.1966,888.3785,s,1,0.5005,1,888.3786,888.8786,0.5005,,888.8786,888.8787,0.248148148,0.063888889,0,0,0,,0,365,365,234,1,235,MAS,AGR,150,0,saco,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,888.8791,890.0953,l,1,0.5411,1,890.0954,890.5952,0.5411,,890.5952,890.5952,0.248148148,0.063888889,0,0,0,,0,366,366,417,1,418,FEM,DIS,150,1,foca,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,890.5956,891.662,s,1,0.3843,1,891.662,892.1619,0.3843,,892.1619,892.162,0.248148148,0.063888889,0,0,0,,0,367,367,170,1,171,FEM,AGR,150,0,teoría,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,892.1625,893.2952,l,1,0.4547,1,893.2952,893.7954,0.4547,,893.7954,893.7954,0.248148148,0.063888889,0,0,0,,0,368,368,444,1,445,FEM,AGR,150,1,jirafa,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,893.7959,894.9953,s,0,0.5303,0,894.9955,895.4954,0.5303,,895.4958,895.4961,0.248148148,0.063888889,0,0,0,,0,369,369,483,1,484,FEM,DIS,150,1,gamba,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,895.4963,896.762,s,1,0.5835,1,896.7624,897.262,0.5835,,897.262,897.2621,0.248148148,0.063888889,0,0,0,,0,370,370,252,1,253,MAS,AGR,150,0,test,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,897.2625,898.5287,s,1,0.5924,1,898.5287,899.0287,0.5924,,899.0287,910.3789,0.248148148,0.063888889,0,0,0,space,0,371,371,53,1,54,FEM,DIS,150,0,goma,el,4,,11.3214,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,910.3794,911.5788,s,1,0.523,1,911.5788,912.0788,0.523,,912.0789,912.0789,0.248148148,0.063888889,0,0,0,,0,372,372,347,1,348,MAS,DIS,150,0,nombre,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,912.0793,913.1121,s,0,0.3547,0,913.1125,913.6122,0.3547,,913.6123,913.6124,0.248148148,0.063888889,0,0,0,,0,373,373,470,1,471,FEM,AGR,150,1,abeja,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,913.6131,914.6454,s,1,0.3502,1,914.6457,915.1455,0.3502,,915.1455,915.1456,0.248148148,0.063888889,0,0,0,,0,374,374,21,1,22,FEM,DIS,150,0,nena,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,915.146,916.2621,l,0,0.4336,0,916.2623,916.7621,0.4336,,916.7625,916.7628,0.248148148,0.063888889,0,0,0,,0,375,375,263,1,264,MAS,DIS,150,0,yate,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,916.7631,918.1121,s,1,0.6805,1,918.1124,918.6122,0.6805,,918.6122,918.6122,0.248148148,0.063888889,0,0,0,,0,376,376,198,1,199,FEM,AGR,150,0,jugada,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,918.6127,919.5788,s,1,0.2882,1,919.5789,920.0788,0.2882,,920.0788,920.0788,0.248148148,0.063888889,0,0,0,,0,377,377,75,1,76,FEM,DIS,150,0,calle,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,920.0792,921.0121,s,1,0.2501,1,921.0121,921.5121,0.2501,,921.5121,921.5122,0.248148148,0.063888889,0,0,0,,0,378,378,103,1,104,FEM,DIS,150,0,costa,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,921.5126,922.4455,s,1,0.2624,1,922.4456,922.9454,0.2624,,922.9454,922.9454,0.248148148,0.063888889,0,0,0,,0,379,379,318,1,319,MAS,AGR,150,0,turno,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,922.9459,923.9123,s,1,0.292,1,923.9124,924.4123,0.292,,924.4126,924.413,0.248148148,0.063888889,0,0,0,,0,380,380,356,1,357,MAS,AGR,150,0,asunto,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,924.4133,925.3623,s,1,0.2725,1,925.3623,925.8622,0.2725,,925.8622,925.8623,0.248148148,0.063888889,0,0,0,,0,381,381,195,1,196,FEM,DIS,150,0,rutina,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,925.8626,926.8123,s,1,0.2775,1,926.8124,927.3123,0.2775,,927.3123,927.3124,0.248148148,0.063888889,0,0,0,,0,382,382,22,1,23,FEM,AGR,150,0,zona,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,927.3127,928.1623,s,0,0.1707,0,928.1627,928.6622,0.1707,,928.6622,928.6623,0.248148148,0.063888889,0,0,0,,0,383,383,548,1,549,MAS,AGR,150,1,buitre,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,928.6628,929.7122,s,1,0.3873,1,929.7127,930.2122,0.3873,,930.2122,930.2123,0.887962963,-0.499074074,0,0,0,,0,384,384,250,1,251,MAS,AGR,150,0,giro,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,930.2127,931.1622,s,1,0.2726,1,931.1622,931.6621,0.2726,,931.6621,931.6622,0.887962963,-0.499074074,0,0,0,,0,385,385,146,1,147,FEM,AGR,150,0,manera,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,931.6627,932.6623,s,1,0.3221,1,932.6623,933.1623,0.3221,,933.1627,933.163,0.887962963,-0.499074074,0,0,0,,0,386,386,305,1,306,MAS,DIS,150,0,éxito,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,933.1633,934.1455,s,1,0.31,1,934.1456,934.6456,0.31,,934.6456,934.6456,0.887962963,-0.499074074,0,0,0,,0,387,387,35,1,36,FEM,DIS,150,0,flor,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,934.6461,935.579,s,1,0.2612,1,935.579,936.079,0.2612,,936.079,936.0791,0.887962963,-0.499074074,0,0,0,,0,388,388,380,1,381,MAS,AGR,150,0,efecto,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,936.0795,937.029,s,1,0.2669,1,937.029,937.5289,0.2669,,937.5289,937.529,0.887962963,-0.499074074,0,0,0,,0,389,389,344,1,345,MAS,AGR,150,0,tiempo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,937.5294,938.4956,s,1,0.2836,1,938.4956,938.9956,0.2836,,938.9957,938.9957,0.887962963,-0.499074074,0,0,0,,0,390,390,260,1,261,MAS,AGR,150,0,clan,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,938.9961,939.9124,s,1,0.2349,1,939.9124,940.4124,0.2349,,940.4128,940.4131,0.887962963,-0.499074074,0,0,0,,0,391,391,332,1,333,MAS,AGR,150,0,salón,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,940.4134,941.3458,s,1,0.2615,1,941.3458,941.8457,0.2615,,941.8457,941.8457,0.887962963,-0.499074074,0,0,0,,0,392,392,117,1,118,FEM,DIS,150,0,aldea,el,5,,,,,
